pathway,padj,NES,size,leadingEdge,database,pval,ES,log2err,contrast
GOBP_OXIDATIVE_PHOSPHORYLATION,1.1908076758343409e-4,-2.080675066989414,101,CHCHD10;PPIF;SHMT2;COA6;COX6B1;ATP5PO;ATP5ME;ATP5F1A;ATP5MG;ATP5PB;NDUFAB1;NDUFS8;ATP5F1E;NDUFB9;COQ9;MT-ND3;UQCRH;NDUFS5;NDUFA11;SDHA;COX5B;NDUFB10;NDUFS4;NDUFB4;NDUFA8;COX7A1;NDUFB6;NDUFC2;ATP5PF;UQCRC2;FXN;MT-ATP6;SIRT3;NDUFA6;NDUFB8;SDHB;NDUFS7;NDUFA12;MT-ND1;UQCRQ;NDUFV1;ATP5PD;ACTN3;UQCRC1;MT-ND5;UQCRB;NDUFS1;NDUFA7;NDUFB7;COX5A;UQCRFS1;MT-CO2;MT-CYB;NIPSNAP2;NDUFS6;NDUFS3;GHITM;UQCR10;NDUFA4,GO:BP,1.347448572372663e-6,-0.4515617407785814,0.6435518361507222,Acute_HR
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,1.2044299636876784e-4,-2.2013488164653765,59,ATP5PO;ATP5ME;ATP5F1A;ATP5MG;ATP5PB;NDUFAB1;NDUFS8;ATP5F1E;NDUFB9;MT-ND3;NDUFS5;NDUFA11;SDHA;NDUFB10;NDUFS4;NDUFB4;NDUFA8;NDUFB6;NDUFC2;ATP5PF;MT-ATP6;NDUFA6;NDUFB8;SDHB;NDUFS7;NDUFA12;MT-ND1;NDUFV1;ATP5PD;MT-ND5;NDUFS1;NDUFA7;NDUFB7,GO:BP,1.5332206044114719e-6,-0.5272527283952496,0.6435518361507222,Acute_HR
GOBP_ACYL_COA_METABOLIC_PROCESS,1.5886857477068883e-4,-2.285943496778341,38,ACSF2;SUCLG1;ACSS2;SUCLA2;SUCLG2;DLAT;PDHA1;MMUT;PDK2;ACSL1;GCDH;PDHX;PDHB;DLST;NUDT19;OGDH;ACAT1,GO:BP,2.2387054134575374e-6,-0.6035194326006188,0.6272567397185284,Acute_HR
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,1.5886857477068883e-4,2.36756562039713,24,S100A8;S100A9;LYZ;NAGK;LTF;HMGB2;H2BC4;RPL30;ANXA3,GO:BP,2.2470802654977203e-6,0.7087885978765299,0.6272567397185284,Acute_HR
GOBP_VIRAL_GENOME_REPLICATION,1.6575183628859288e-4,2.32236280825263,21,ILF3;VCP;LTF;EEF1A1;PPID;DDB1;IFITM1;PPIA;PPIB;STOM;CTBP1;PABPC1;DDX3X,GO:BP,2.4616609349791024e-6,0.7210550198148732,0.6272567397185284,Acute_HR
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,1.9304702478724461e-4,-2.054465386844575,84,AHCYL2;ACSF2;SUCLG1;ACSS2;PANK4;SUCLA2;SUCLG2;TST;GSTK1;DLAT;PDHA1;MMUT;PDK2;IDH1;BPNT1;ACSL1;MCCC2;GCDH;PDHX;PDHB;DLST;NUDT19;OGDH;ACAT1;BLMH;STAT5B;ENOPH1;GPX1;OPLAH;ACOT2,GO:BP,3.1400859760301457e-6,-0.46084869153925506,0.6272567397185284,Acute_HR
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,2.125019413342108e-4,2.0133818241645938,106,MAPRE1;FSCN1;CSDE1;FUS;NPM1;XRCC5;MYPN;TCAP;TUBB;RPL11;DDB1;MAPT;LCP1;MYBPH;MYH6;MSN;KPNB1;EIF1AX;RPS3;GSN;MYL2;DYNC1H1;RPS5;RPS19;DDX3X;OBSCN;PRKAR1A;CHMP2A;PPP2R1A;FLNC;KLHL41;MAPRE3;EZR;DDX6;TTN;ACTA1;PLEC;EIF6;LDB3;CASQ1;FLNA;RPSA;MYBPC1;NEB;SBDS;ACTN2;RPL5;EIF2S1;RPS14;MYOZ1;CIRBP;TNNT3;TMOD1;RPS15;MYH3;CHMP1B;SUGT1;NRAP;TMOD4;RPL38;SYNPO2L,GO:BP,3.60682220086355e-6,0.4399005523693277,0.6272567397185284,Acute_HR
GOBP_AMINO_ACID_CATABOLIC_PROCESS,5.149480437597637e-4,-2.205889347429488,43,HMGCL;ACAD8;GOT2;MCCC2;GOT1;AUH;DLST;GCSH;HIBADH;ACAT1;ACADSB;BLMH;QDPR;GLUD1;HSD17B10;GPT;CARNS1;GLUL;DDAH1;KYAT3;ALDH5A1;ALDH6A1;HIBCH;ETFA,GO:BP,9.10445621923203e-6,-0.5669909436757385,0.5933254763964051,Acute_HR
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,5.647654860664977e-4,-1.9141212505806255,122,ADSS1;ACSS2;PANK4;DLAT;PDHA1;MMUT;PDK2;ACSL1;GCDH;ATP5PO;ATP5ME;PDHX;PDHB;ADSS2;ATP5F1A;IDH2;ATP5MG;ATP5PB;ACAT1;NDUFAB1;AK2;NDUFS8;ATP5F1E;NDUFB9;MT-ND3;NDUFS5;NDUFA11;SLC25A13;SDHA;ALDOA;NDUFB10;NDUFS4;NDUFB4;NDUFA8;NDUFB6;NDUFC2;MPC2;ATP5PF;AMPD1;MT-ATP6;NAMPT;NDUFA6;NDUFB8;SDHB;NDUFS7;NDUFA12;MT-ND1;AK3;NDUFV1;CBR4;ATP5PD;ACACA;DMAC2L;MT-ND5;NDUFS1;ADSL,GO:BP,1.0784065151199035e-5,-0.4018474925988371,0.5933254763964051,Acute_HR
GOBP_VIRAL_PROCESS,5.687631743905674e-4,2.0492204841023645,80,ILF3;CSDE1;VCP;LTF;HSP90AB1;CSNK2B;EEF1A1;CANX;PPID;DDB1;IFITM1;EIF3B;PPIA;SSB;RAN;MYH9;LAMP1;PPIB;P4HB;CSNK1A1;PSMC3;STOM;CTSB;CTBP1;PABPC1;CFL1;DDX3X;GSK3A;MCTS1;JPT2;CHMP2A;TSG101;EIF3D;EIF3A;DDX6;HMGB1;PAIP1;VAPA;RPSA;CAV1;RAB1B;SPCS1,GO:BP,1.12626371166449e-5,0.47055094744395193,0.5933254763964051,Acute_HR
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,0.0010255235671087013,2.2252755065252323,24,S100A8;S100A9;PDIA3;PEA15;RPS3;EIF5A;PRKRA;RPS7;SFPQ;CLU;TPD52L1;PPP2R1A;FIS1;CAV1,GO:BP,2.1757925751952647e-5,0.666190576755562,0.5756102610711286,Acute_HR
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,0.0010861070287052684,-2.1293669179616788,47,ATPAF2;COX19;TFAM;AIFM1;COA6;TACO1;NDUFAF4;SMIM20;SURF1;ACAD9;NDUFAF3;COX20;SAMM50;NDUFS8;NDUFS5;NDUFS4;COX7A1;ATPAF1;NDUFC2;FXN;NDUFA6;HIGD1A;NDUFS7;MT-ND1;COA3;MT-ND5;NDUFS1;UQCRFS1;NUBPL;NDUFS6;NDUFS3;COX17;TMEM126A,GO:BP,2.3811398790568123e-5,-0.5356362341413787,0.5756102610711286,Acute_HR
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,0.0015942684928400175,1.9581445393030512,90,RPL7;RPL7A;PA2G4;EIF3M;NPM1;XRCC5;HSP90AB1;EIF3E;RPL14;RPL27;RUVBL1;DDX39B;RPL11;HSP90AA1;EIF3B;RPL13A;RAN;RPS25;SNRPB;EIF1AX;RPLP0;PRKRA;RPS5;DDX17;RPS19;DDX3X;MCTS1;RPS7;EIF2S3;EIF3D;EIF3A;RPS3A;RPS16;RPS15A;EIF6;DDX1;RPSA;LSM2;SBDS;RPS17;RPL5;EIF3C;RPS14;EIF4H;RPS21;SNRPG;RPS4X,GO:BP,3.833460308101881e-5,0.44030694713186025,0.557332238758646,Acute_HR
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.0016952411989562888,-2.090440763814014,47,CHCHD10;SLC25A6;MTX1;TIMM50;APOO;PPIF;MICOS13;APOOL;TIMM10;AFG3L2;TIMM13;NOL3;MFN2;TMEM11;SAMM50;LETM1;IMMT,GO:BP,4.316031341048543e-5,-0.5258444700065152,0.557332238758646,Acute_HR
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.002643105606555961,-2.1818673113313465,26,CHCHD10;MTX1;APOO;MICOS13;APOOL;TIMM10;AFG3L2;TIMM13;TMEM11;SAMM50;LETM1;IMMT,GO:BP,7.103112662597349e-5,-0.6299854408738085,0.5384340963099162,Acute_HR
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,0.0030485894376435425,2.0149305860091813,42,MYO18A;MAPRE1;FSCN1;PDLIM1;CAP1;MAP4;MSN;ACTB;MYH9;GSN;ACTR3;ACTR2;RAP1B;RAC1;CFL1;NSFL1C;PARVA;EZR;CLIC4;LMNA;RACK1;CAP2;ARF6;CDC42;RAB10,GO:BP,9.055216151416463e-5,0.5249720976564779,0.5384340963099162,Acute_HR
GOBP_LIPID_CATABOLIC_PROCESS,0.0030485894376435425,-1.9507867032662245,64,PLCD4;ECI2;ACAD10;HINT2;ECI1;IDH1;GCDH;BDH2;AUH;CPT2;CPT1B;NUDT19;ACADM;ETFDH;ACAT1;CRAT;MGLL;CPT1A;HSD17B10;PCCA;LYPLA2;ADIPOQ;HADHB;SCP2;HSD17B4;DECR1;PCCB;ABHD16A,GO:BP,8.990943767711173e-5,-0.461134006592641,0.5384340963099162,Acute_HR
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,0.0030485894376435425,2.148879498126874,18,MAPRE1;ARPC2;TPPP3;HSP90AA1;MAPT;CLIP1;BIN1;TPPP;RPS3;PFN2;RAC1,GO:BP,8.77229699026608e-5,0.6935273451724493,0.5384340963099162,Acute_HR
GOBP_MITOCHONDRIAL_TRANSPORT,0.0036425036020516083,-1.948677444544086,62,PNPT1;CHCHD10;SLC25A6;MTX1;TST;TIMM50;PPIF;AIFM1;TIMM10;AFG3L2;CPT2;CPT1B;TIMM13;NOL3;PMPCB;SAMM50;LETM1;DNAJC19;CPT1A;SLC25A24;SLC25A13;VDAC1;HSPD1;MPC2,GO:BP,1.1849728832699715e-4,-0.4623596538986769,0.5384340963099162,Acute_HR
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS,0.0036425036020516083,1.9840219347870336,56,RPA2;FUS;HNRNPD;XRCC5;SUB1;RUVBL1;HNRNPA2B1;HSP90AA1;CACYBP;ACTB;S100A11;SETD7;RPS3;ACTR2;AKT1;OTUB1;DYNLL1;CCT4;MAPK1;CCT7;CCT5;HNRNPC;PARP1;UBE2V2;CCT2;HNRNPA1;HMGB1,GO:BP,1.1772181959152469e-4,0.48641812634017184,0.5384340963099162,Acute_HR
GOBP_FATTY_ACID_CATABOLIC_PROCESS,0.0038116612792255394,-2.046604315323937,42,ECI2;ACAD10;ECI1;GCDH;BDH2;AUH;CPT2;CPT1B;NUDT19;ACADM;ETFDH;ACAT1;CRAT;CPT1A;HSD17B10;PCCA;ADIPOQ;HADHB;SCP2;HSD17B4;DECR1;PCCB,GO:BP,1.2669595482574282e-4,-0.5277740512300844,0.5188480777437918,Acute_HR
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.004171005771338071,2.0495572146011414,40,SYNCRIP;NCL;CSDE1;FUS;SRSF2;HNRNPD;NPM1;HNRNPK;SRSF3;HNRNPL;RBMX;PABPC1;DDX17;AKT1;VIM;SERBP1;PRDX6;APEX1;HNRNPC;HNRNPA1;PAIP1,GO:BP,1.4159001203976478e-4,0.5399917351721013,0.5188480777437918,Acute_HR
GOBP_FATTY_ACID_METABOLIC_PROCESS,0.0041827254138627375,-1.7999014045586395,107,ECI2;ACSF2;ACAD10;ACSS2;MMUT;PDK2;ECI1;ACSL1;GCDH;BDH2;AUH;CPT2;CPT1B;NUDT19;ACADM;ACAD9;ETFDH;ACAT1;NDUFAB1;CRAT;ACADSB;MGLL;CPT1A;PRKAB2;GPX1;HSD17B10;PCCA;LYPLA2;ACOT2;ADIPOQ;HADHB;SCP2;HSD17B4;DECR1;PCCB;MECR;PTGR1;OXSM;DBI;PTGES2;PTGR2;ETFA;ACADVL;CBR4;ACACA;HSD17B8;SIRT2;FABP5;GSTM4;HADH;PTGES3;ASAH1;ACADS;PRKAA2;ECHS1;PLIN5;GPX4;PRKAG1;NDUFS6,GO:BP,1.449459301833622e-4,-0.38654866579107217,0.5188480777437918,Acute_HR
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,0.0048546441228758475,2.106309001243628,18,HNRNPD;XRCC5;HSP90AB1;HNRNPA2B1;HSP90AA1;CCT4;CCT7;CCT5;HNRNPC;PARP1;CCT2;HNRNPA1,GO:BP,1.7853005260929565e-4,0.6797881831059653,0.5188480777437918,Acute_HR
GOBP_GLUCAN_METABOLIC_PROCESS,0.005185444219839361,-2.025949831706957,30,PHKG1;PHKB;PHKA1;EPM2A;AGL;PPP1R1A;PPP1R3A;PHKA2;PYGM;ATG3;ACADM,GO:BP,1.9802969439273373e-4,-0.5660307138957882,0.5188480777437918,Acute_HR
GOBP_LAMELLIPODIUM_ORGANIZATION,0.0059532692707112665,2.087211076507392,17,FSCN1;ARPC2;BIN3;HSP90AA1;ACTR3;ACTR2;RAC1;CFL1,GO:BP,2.3156280755949054e-4,0.686466329525971,0.5188480777437918,Acute_HR
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,0.006082463173109816,2.1108044980890415,15,S100A9;LYZ;LTF;H2BC4;RPL30;LGALS3;RPS19;CTSG,GO:BP,2.4088963061821053e-4,0.7201540901193427,0.5188480777437918,Acute_HR
GOBP_NUCLEOTIDE_METABOLIC_PROCESS,0.006885552771237966,-1.6245289080649672,192,ADSS1;NT5C3A;H6PD;PFKFB1;PGAM2;NAXE;GPD1L;NUDT16;GOT2;ALDH1L1;IDH1;BPNT1;GOT1;ME1;ATP5PO;GMPR;ATP5ME;MDH2;ADSS2;PKM;ATP5F1A;IDH2;OGDH;ATP5MG;ALDOC;SLC25A12;ATP5PB;NDUFAB1;AK2;NDUFS8;ATP5F1E;NDUFB9;MT-ND3;NDUFS5;PFKL;NDUFA11;SLC25A13;SDHA;GAPDHS;ALDOA;NDUFB10;NDUFS4;NDUFB4;NDUFA8;NNT;NDUFB6;NDUFC2;KARS1;PGAM1;ATP5PF;AMPD1;MT-ATP6;TPI1;NAMPT;NDUFA6;NDUFB8;SDHB;NDUFS7;NDUFA12;MT-ND1;AK3;NDUFV1;ATP5PD;ACTN3;PGLS;DMAC2L;ABHD14B;MT-ND5;NDUFS1;ADSL;SLC25A11;DHTKD1;ENO2;SHMT1;PGM1;MDH1;NDUFA7;NDUFB7;HSPA1A;ADK;PRKAA2;NT5C1A;GPD2;ATP1A2;PRKAG1;COL6A1;NDUFS6;NDUFS3,GO:BP,2.861760766932361e-4,-0.3195100900914373,0.49849310876659025,Acute_HR
GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,0.006885552771237966,2.064375331539994,10,FSCN1;ARPC2;BIN3;HSP90AA1;ACTR3;ACTR2;RAC1;CFL1,GO:BP,2.970429413334625e-4,0.7959884517793092,0.49849310876659025,Acute_HR
GOBP_RESPONSE_TO_HEAT,0.007415796558292179,2.029796540638835,32,DNAJB4;VCP;HSP90AB1;HSP90AA1;MAPT;CRYAB;STUB1;HSPB2;EEF1D;DNAJB1;AKT1;RBBP7;YWHAE;DNAJA4;CASQ1;CHORDC1;PRKACA,GO:BP,3.3040677734965155e-4,0.5626498820558852,0.49849310876659025,Acute_HR
GOBP_CELL_CHEMOTAXIS,0.008366632918534966,2.01041819233568,31,S100A8;S100A9;PADI2;HMGB2;ANXA1;LGALS3;PPIA;RPL13A;PPIB;RAC1;RPS19;MAPK1;CTSG;PARVA;GSTP1;HMGB1;PLEC,GO:BP,3.8165303696853265e-4,0.5616511532380196,0.49849310876659025,Acute_HR
GOBP_MITOCHONDRIAL_GENE_EXPRESSION,0.008909435685721681,-1.8741386529877526,44,PNPT1;CHCHD10;TFAM;MTRES1;SHMT2;MRPL37;TACO1;MRPS27;MRPL47;HSD17B10;MRPS18B;MRPL40;MRPL12;MRPL46;MRPL55;MRPL49;TUFM;MRPL22;COA3;IARS2;MRPL13;C1QBP;MRPS17;HARS1;MRPL38;MRPL44,GO:BP,4.158576769855947e-4,-0.4777909472470221,0.49849310876659025,Acute_HR
GOBP_ASTROCYTE_DIFFERENTIATION,0.009103336847859711,1.9681422098832329,12,S100A8;S100A9;MAPT;BIN1;VIM;MAPK1;MAP2K1;STAT3,GO:BP,4.524177398311375e-4,0.7176824633640749,0.49849310876659025,Acute_HR
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,0.012018037859734114,-1.947111343112791,40,ADSS1;SUCLA2;SUCLG2;GOT2;ALDH1L1;IDH1;GOT1;ME1;MDH2;DLST;ADSS2;IDH2;OGDH;ASPA;GLUD1;FH;SDHA;GLUL;GRHPR;KYAT3;ALDH5A1;L2HGDH,GO:BP,6.241057524629299e-4,-0.5080113467801247,0.47727081536286214,Acute_HR
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.012018037859734114,2.0444142337241478,15,S100A8;S100A9;RPS3;EIF5A;PRKRA;RPS7;SFPQ;CLU;FIS1;CAV1,GO:BP,6.289496475391262e-4,0.6975033801792383,0.47727081536286214,Acute_HR
GOBP_CRISTAE_FORMATION,0.012552213042951997,-1.9377221268542366,12,CHCHD10;APOO;MICOS13;APOOL;AFG3L2;SAMM50;LETM1;IMMT,GO:BP,6.746592583199094e-4,-0.6991322976898404,0.47727081536286214,Acute_HR
GOBP_REGULATION_OF_PROTEOLYSIS,0.01255433148209381,1.7723105904827199,84,PTPN1;VCP;HSP90AB1;CSNK2B;PSME3;USP5;TMX1;CLEC3B;RPL11;PACSIN3;MYH9;PSME2;CSNK1A1;GSN;PSMC1;STUB1;PSMC3;CST3;PSMC6;PSMD14;CFL1;AKT1;GSK3A;RPS7;USP9X;CLU;ANXA2;KLKB1;CSTB;USP14;PRKACA;CAV1;CCDC22;PSME1;UFL1;PSMC4;RPL5;PITHD1;RACK1;GABARAPL2;ENO1,GO:BP,6.836517143714451e-4,0.4026193962020564,0.47727081536286214,Acute_HR
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,0.012612697502400844,1.9731129662639735,11,LYZ;LTF;HMGB2;RPL30;RPS19;CTSG,GO:BP,6.95749932947147e-4,0.7388697733707557,0.47727081536286214,Acute_HR
GOBP_LIPID_MODIFICATION,0.01383295002436325,-1.8790815818351976,46,ECI2;ACAD10;ECI1;GCDH;BDH2;AUH;CPT2;CPT1B;ACADM;ETFDH;ACAT1;CRAT;CPT1A;HSD17B10;ADIPOQ;HADHB;SCP2;HSD17B4;DECR1,GO:BP,7.72845156948159e-4,-0.4749551871668454,0.47727081536286214,Acute_HR
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,0.015395710834883166,1.9722560339226582,17,RPA2;ANXA1;PSME3;ACTB;PSME2;PPP2CA;FHL1;DDX3X;AKT1;FBXO7,GO:BP,8.811109527203582e-4,0.6486585739846907,0.47727081536286214,Acute_HR
GOBP_RRNA_METABOLIC_PROCESS,0.015395710834883166,1.9070513978898165,30,NCL;RPL7;RPL7A;PA2G4;RPL14;RPL27;RPL11;MAPT;RPS25;DDX17;RPS19;RPS7;RPS16;EIF6;SBDS;RPS17;RPL5;RPS14;RPS21;RPS15,GO:BP,8.819325160010866e-4,0.5377653064933232,0.47727081536286214,Acute_HR
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,0.015502131407912005,-1.9180893097099232,21,HMGCL;ACAD8;MCCC2;AUH;HIBADH;ACAT1;ACADSB;HSD17B10;PCCA;PCCB;ALDH6A1;HIBCH,GO:BP,8.989920618449679e-4,-0.5845783073953514,0.47727081536286214,Acute_HR
